order_id,user_id,age,city,order_time,day_type,cuisine,meal_type,restaurant_type,order_value,discount_applied,delivery_fee,time_taken_to_order,rating_given,is_repeat_order,mood,hunger_level,company,rainy_weather
38679,3905,44,Mumbai,Evening,Weekday,North Indian,Breakfast,Premium,831,No,79,11,1,No,Celebrating,High,Friends,No
38680,2371,20,Mumbai,Evening,Weekend,Fast Food,Dinner,Premium,681,Yes,64,3,5,No,Happy,Medium,Friends,No
38681,3824,26,Mumbai,Evening,Weekday,Fast Food,Lunch,Mid-range,521,Yes,63,6,3,No,Happy,Low,Partner,No
38682,2042,19,Hyderabad,Afternoon,Weekend,South Indian,Dinner,Mid-range,325,Yes,21,6,2,No,Stressed,High,Family,Yes
38683,2994,29,Pune,Morning,Weekend,South Indian,Lunch,Premium,948,No,95,5,4,No,Stressed,Low,Partner,No
38684,2982,30,Delhi,Morning,Weekday,Biryani,Snacks,Budget,596,No,98,10,3,No,Stressed,Medium,Alone,No
38685,4678,38,Hyderabad,Morning,Weekend,North Indian,Snacks,Premium,584,No,55,3,3,Yes,Lazy,High,Family,Yes
38686,3763,27,Chandigarh,Night,Weekday,Biryani,Dinner,Mid-range,112,Yes,95,5,2,Yes,Happy,Medium,Family,No
38687,1677,33,Pune,Morning,Weekend,Biryani,Dinner,Budget,195,No,79,10,5,No,Lazy,Medium,Family,Yes
38688,3593,18,Bangalore,Afternoon,Weekend,Desserts,Lunch,Premium,302,Yes,76,5,3,Yes,Lazy,Medium,Family,Yes
38689,1858,31,Hyderabad,Morning,Weekday,Fast Food,Lunch,Mid-range,674,Yes,49,14,5,Yes,Stressed,High,Partner,No
38690,2833,27,Mumbai,Afternoon,Weekday,North Indian,Lunch,Premium,886,Yes,78,1,2,No,Stressed,Low,Family,Yes
38691,1927,18,Delhi,Night,Weekday,Desserts,Breakfast,Budget,192,Yes,84,13,2,Yes,Celebrating,Medium,Partner,Yes
38692,2338,21,Bangalore,Afternoon,Weekend,South Indian,Breakfast,Mid-range,231,No,49,8,1,Yes,Happy,High,Friends,No
38693,1234,38,Delhi,Evening,Weekday,Desserts,Dinner,Premium,126,No,34,12,1,No,Lazy,High,Family,No
38694,3647,25,Chandigarh,Afternoon,Weekend,Fast Food,Dinner,Budget,240,No,93,8,3,No,Celebrating,Medium,Family,Yes
38695,3667,30,Hyderabad,Afternoon,Weekday,Biryani,Lunch,Premium,469,No,28,6,1,Yes,Stressed,Low,Partner,No
38696,2210,31,Delhi,Morning,Weekend,North Indian,Lunch,Budget,744,No,93,2,1,No,Stressed,Low,Friends,No
38697,2875,29,Pune,Afternoon,Weekday,Fast Food,Breakfast,Premium,764,Yes,82,5,4,Yes,Happy,Low,Friends,Yes
38698,1833,34,Chandigarh,Afternoon,Weekend,North Indian,Snacks,Mid-range,146,No,78,14,2,Yes,Lazy,High,Alone,No
38699,4027,27,Mumbai,Morning,Weekend,Fast Food,Lunch,Mid-range,730,No,60,7,4,Yes,Celebrating,High,Alone,Yes
38700,4593,29,Chandigarh,Evening,Weekend,Fast Food,Breakfast,Premium,968,Yes,22,4,2,Yes,Lazy,Low,Partner,No
38701,1057,39,Bangalore,Morning,Weekend,North Indian,Breakfast,Premium,155,Yes,76,1,1,Yes,Happy,High,Friends,Yes
38702,3569,43,Hyderabad,Afternoon,Weekend,Biryani,Snacks,Premium,347,No,69,7,5,Yes,Celebrating,Medium,Friends,Yes
38703,1408,44,Mumbai,Morning,Weekend,Chinese,Lunch,Premium,318,No,31,5,2,Yes,Happy,Medium,Partner,Yes
38704,3746,27,Chandigarh,Night,Weekday,South Indian,Breakfast,Budget,847,No,89,5,4,Yes,Stressed,Low,Partner,Yes
38705,3619,18,Mumbai,Afternoon,Weekend,Chinese,Snacks,Mid-range,153,Yes,71,10,4,Yes,Stressed,Low,Alone,Yes
38706,2233,24,Pune,Morning,Weekday,North Indian,Breakfast,Budget,505,No,85,13,1,Yes,Lazy,Low,Partner,No
38707,4305,18,Bangalore,Afternoon,Weekday,South Indian,Dinner,Budget,748,No,21,12,1,No,Happy,High,Family,No
38708,3807,31,Hyderabad,Afternoon,Weekend,North Indian,Dinner,Budget,513,No,43,10,5,Yes,Stressed,Low,Friends,Yes
38709,2128,28,Delhi,Evening,Weekday,Biryani,Lunch,Mid-range,252,Yes,37,12,3,No,Lazy,High,Partner,Yes
38710,1538,38,Bangalore,Night,Weekend,Desserts,Breakfast,Budget,288,No,72,4,2,No,Stressed,High,Partner,Yes
38711,1712,34,Mumbai,Morning,Weekday,South Indian,Lunch,Mid-range,908,No,79,9,4,Yes,Stressed,Low,Friends,No
38712,3250,21,Chandigarh,Afternoon,Weekend,Chinese,Dinner,Budget,245,Yes,61,13,2,No,Happy,Medium,Alone,No
38713,2928,25,Hyderabad,Morning,Weekday,Biryani,Dinner,Budget,948,No,89,14,3,Yes,Lazy,Low,Family,No
38714,1240,30,Bangalore,Night,Weekend,Biryani,Snacks,Budget,226,Yes,67,12,3,No,Lazy,Low,Alone,No
38715,2093,18,Chandigarh,Afternoon,Weekday,Desserts,Snacks,Budget,865,Yes,44,1,5,Yes,Celebrating,Medium,Friends,No
38716,3641,21,Mumbai,Afternoon,Weekend,Desserts,Lunch,Premium,385,No,88,4,3,No,Happy,Medium,Partner,No
38717,3001,38,Bangalore,Night,Weekend,Fast Food,Snacks,Mid-range,509,No,27,1,1,Yes,Stressed,Medium,Friends,Yes
38718,1514,24,Pune,Evening,Weekend,North Indian,Lunch,Premium,222,No,51,14,1,Yes,Happy,Medium,Family,Yes
38719,3649,36,Pune,Morning,Weekend,Biryani,Snacks,Premium,169,No,41,11,1,Yes,Happy,High,Family,Yes
38720,2653,29,Bangalore,Morning,Weekend,North Indian,Dinner,Budget,524,No,87,11,4,No,Stressed,Medium,Friends,Yes
38721,3457,22,Chandigarh,Afternoon,Weekday,Chinese,Lunch,Budget,160,Yes,34,4,5,Yes,Stressed,High,Family,No
38722,4062,25,Hyderabad,Morning,Weekend,Chinese,Lunch,Mid-range,890,Yes,56,11,2,Yes,Lazy,High,Friends,No
38723,4901,43,Pune,Evening,Weekend,Fast Food,Dinner,Budget,556,No,73,7,1,No,Lazy,Medium,Partner,Yes
38724,1517,33,Chandigarh,Afternoon,Weekday,Fast Food,Dinner,Budget,231,Yes,98,11,4,No,Stressed,High,Partner,No
38725,1290,39,Delhi,Afternoon,Weekday,Biryani,Snacks,Budget,647,No,58,4,1,No,Happy,Low,Alone,No
38726,2094,37,Chandigarh,Afternoon,Weekend,Chinese,Breakfast,Mid-range,588,Yes,51,9,4,No,Celebrating,Medium,Partner,No
38727,1926,25,Bangalore,Evening,Weekend,Desserts,Lunch,Premium,493,Yes,49,3,5,No,Happy,High,Partner,Yes
38728,3252,43,Bangalore,Morning,Weekday,Chinese,Snacks,Mid-range,148,Yes,94,1,2,Yes,Lazy,Low,Partner,No
38729,2856,34,Hyderabad,Afternoon,Weekday,Fast Food,Dinner,Premium,554,Yes,64,11,1,No,Celebrating,Medium,Alone,Yes
38730,2601,36,Mumbai,Night,Weekend,Desserts,Dinner,Mid-range,105,No,44,6,1,No,Celebrating,Medium,Family,Yes
38731,3790,41,Pune,Afternoon,Weekday,Desserts,Breakfast,Premium,104,Yes,66,5,1,No,Stressed,High,Alone,No
38732,4199,41,Chandigarh,Afternoon,Weekend,South Indian,Snacks,Premium,495,No,37,4,2,No,Lazy,Low,Family,Yes
38733,3367,21,Hyderabad,Morning,Weekend,Chinese,Dinner,Premium,149,Yes,20,3,5,Yes,Celebrating,Low,Partner,No
38734,4975,38,Pune,Morning,Weekday,North Indian,Dinner,Premium,205,Yes,39,14,5,No,Happy,High,Family,No
38735,3683,41,Pune,Morning,Weekend,Biryani,Dinner,Premium,470,No,31,2,1,No,Stressed,High,Friends,No
38736,4751,26,Mumbai,Evening,Weekday,Desserts,Lunch,Mid-range,120,Yes,81,13,4,No,Stressed,Low,Family,No
38737,1344,26,Mumbai,Evening,Weekday,Chinese,Snacks,Mid-range,861,No,25,9,4,No,Lazy,High,Alone,Yes
38738,3878,26,Bangalore,Night,Weekend,North Indian,Breakfast,Mid-range,915,Yes,94,6,4,Yes,Lazy,Medium,Friends,Yes
38739,2255,44,Mumbai,Afternoon,Weekend,Biryani,Snacks,Premium,738,Yes,91,4,4,No,Stressed,High,Partner,Yes
38740,1749,23,Bangalore,Evening,Weekday,Chinese,Dinner,Budget,595,No,40,9,4,Yes,Happy,High,Alone,No
38741,2747,23,Pune,Evening,Weekday,North Indian,Snacks,Premium,338,Yes,29,6,2,No,Celebrating,High,Partner,No
38742,2630,29,Delhi,Afternoon,Weekday,Biryani,Lunch,Mid-range,353,No,94,7,3,No,Lazy,High,Friends,No
38743,4056,37,Delhi,Afternoon,Weekend,North Indian,Lunch,Premium,490,No,64,3,2,No,Happy,Low,Family,No
38744,1313,28,Chandigarh,Evening,Weekday,South Indian,Breakfast,Premium,591,No,81,14,5,No,Lazy,Medium,Family,Yes
38745,1502,23,Mumbai,Evening,Weekday,North Indian,Breakfast,Mid-range,298,No,77,7,2,No,Happy,High,Family,No
38746,1502,23,Pune,Morning,Weekend,Chinese,Breakfast,Premium,300,Yes,66,10,5,Yes,Celebrating,Low,Family,Yes
38747,1787,39,Bangalore,Evening,Weekday,Biryani,Breakfast,Mid-range,239,No,38,1,4,Yes,Stressed,High,Partner,Yes
38748,2522,35,Hyderabad,Evening,Weekend,Biryani,Snacks,Budget,387,No,85,12,5,Yes,Lazy,Medium,Partner,No
38749,3991,31,Hyderabad,Morning,Weekend,Chinese,Lunch,Budget,840,Yes,59,6,1,Yes,Stressed,Low,Partner,No
38750,1587,40,Mumbai,Morning,Weekday,Desserts,Breakfast,Budget,826,Yes,38,11,5,Yes,Stressed,High,Friends,No
38751,1025,22,Delhi,Afternoon,Weekend,North Indian,Snacks,Mid-range,892,Yes,26,11,1,No,Stressed,Medium,Partner,Yes
38752,1425,40,Hyderabad,Evening,Weekend,Biryani,Snacks,Mid-range,112,No,63,6,2,Yes,Lazy,Medium,Friends,Yes
38753,1290,37,Bangalore,Evening,Weekend,Biryani,Lunch,Mid-range,639,No,99,13,2,Yes,Stressed,Low,Partner,Yes
38754,3402,27,Bangalore,Night,Weekend,Chinese,Breakfast,Premium,982,Yes,86,10,4,Yes,Happy,High,Family,No
38755,4401,40,Delhi,Night,Weekend,South Indian,Breakfast,Premium,971,Yes,48,1,5,No,Lazy,Low,Partner,No
38756,3288,28,Hyderabad,Afternoon,Weekday,Biryani,Breakfast,Mid-range,511,No,61,6,4,No,Lazy,High,Partner,Yes
38757,1564,34,Hyderabad,Afternoon,Weekend,Fast Food,Dinner,Premium,886,Yes,73,4,4,No,Lazy,Medium,Friends,No
38758,2770,29,Pune,Afternoon,Weekend,Chinese,Breakfast,Premium,679,No,56,2,1,No,Stressed,Medium,Partner,Yes
38759,2705,34,Chandigarh,Morning,Weekend,Chinese,Dinner,Mid-range,730,No,34,10,3,Yes,Stressed,High,Friends,No
38760,3459,34,Chandigarh,Afternoon,Weekday,South Indian,Snacks,Budget,929,Yes,47,13,1,No,Happy,High,Family,Yes
38761,4277,20,Pune,Evening,Weekday,Chinese,Lunch,Premium,336,Yes,75,5,3,No,Celebrating,Low,Alone,Yes
38762,1174,32,Bangalore,Afternoon,Weekday,Desserts,Dinner,Budget,795,No,87,12,3,No,Happy,Medium,Alone,No
38763,2781,20,Bangalore,Afternoon,Weekend,South Indian,Dinner,Mid-range,353,Yes,40,6,2,Yes,Lazy,High,Friends,Yes
38764,4295,20,Mumbai,Night,Weekend,Chinese,Snacks,Mid-range,939,Yes,61,14,4,No,Celebrating,High,Alone,No
38765,4667,39,Hyderabad,Night,Weekday,Fast Food,Lunch,Mid-range,117,Yes,55,2,4,No,Happy,High,Friends,Yes
38766,2785,32,Bangalore,Evening,Weekday,South Indian,Dinner,Mid-range,632,No,98,14,3,No,Lazy,High,Friends,Yes
38767,2253,18,Chandigarh,Afternoon,Weekday,Desserts,Snacks,Premium,677,No,22,1,3,Yes,Happy,Low,Alone,Yes
38768,3107,20,Bangalore,Night,Weekday,Desserts,Breakfast,Mid-range,847,Yes,56,4,3,No,Happy,Low,Alone,No
38769,3529,29,Hyderabad,Evening,Weekday,North Indian,Snacks,Premium,606,Yes,63,14,4,No,Happy,Medium,Family,No
38770,1161,26,Mumbai,Evening,Weekend,Fast Food,Lunch,Mid-range,647,No,49,11,4,Yes,Lazy,Low,Friends,No
38771,3021,34,Chandigarh,Afternoon,Weekday,Chinese,Dinner,Mid-range,462,Yes,99,5,1,Yes,Happy,High,Friends,No
38772,1213,40,Delhi,Afternoon,Weekday,Fast Food,Breakfast,Mid-range,132,Yes,94,8,3,Yes,Celebrating,Medium,Family,No
38773,4458,28,Delhi,Afternoon,Weekday,South Indian,Breakfast,Premium,327,No,30,2,2,No,Happy,Low,Partner,Yes
38774,4132,18,Pune,Night,Weekend,Chinese,Snacks,Premium,428,No,26,2,2,No,Lazy,High,Partner,Yes
38775,2940,44,Pune,Night,Weekday,Biryani,Breakfast,Budget,810,Yes,25,14,2,No,Stressed,Low,Family,No
38776,4311,26,Hyderabad,Night,Weekday,Biryani,Dinner,Budget,638,Yes,85,6,4,Yes,Happy,Low,Alone,Yes
38777,4012,35,Delhi,Afternoon,Weekday,Fast Food,Breakfast,Premium,913,Yes,46,4,5,No,Lazy,High,Partner,Yes
38778,3887,25,Delhi,Evening,Weekend,Desserts,Dinner,Budget,448,Yes,53,9,3,Yes,Happy,Low,Alone,Yes
38779,4476,38,Delhi,Morning,Weekday,South Indian,Lunch,Mid-range,373,No,61,7,1,No,Stressed,Low,Partner,Yes
38780,2295,33,Bangalore,Evening,Weekday,South Indian,Dinner,Mid-range,970,No,79,5,2,Yes,Celebrating,Low,Partner,Yes
38781,2143,44,Mumbai,Night,Weekend,South Indian,Snacks,Premium,815,No,49,13,4,Yes,Happy,Low,Alone,No
38782,1917,27,Mumbai,Night,Weekend,Desserts,Dinner,Mid-range,649,No,47,14,5,Yes,Lazy,High,Friends,No
38783,3801,39,Chandigarh,Morning,Weekday,North Indian,Breakfast,Premium,681,Yes,66,14,5,No,Stressed,Low,Partner,Yes
38784,4356,30,Bangalore,Morning,Weekend,Chinese,Dinner,Premium,723,Yes,30,4,3,No,Lazy,High,Partner,Yes
38785,4694,32,Chandigarh,Afternoon,Weekday,Desserts,Breakfast,Mid-range,272,No,42,6,3,Yes,Lazy,Low,Family,No
38786,2745,39,Pune,Night,Weekday,South Indian,Lunch,Mid-range,966,No,65,9,5,Yes,Celebrating,Medium,Partner,Yes
38787,3504,40,Chandigarh,Morning,Weekday,Biryani,Dinner,Premium,248,Yes,21,8,3,No,Happy,Low,Partner,Yes
38788,4551,23,Chandigarh,Afternoon,Weekend,Biryani,Breakfast,Budget,180,Yes,20,2,5,Yes,Happy,Medium,Alone,Yes
38789,4494,18,Pune,Night,Weekend,South Indian,Lunch,Premium,975,Yes,66,10,2,Yes,Celebrating,Medium,Partner,No
38790,3884,39,Mumbai,Evening,Weekday,Chinese,Breakfast,Premium,609,No,31,6,1,No,Celebrating,High,Alone,No
38791,1600,33,Delhi,Afternoon,Weekend,Chinese,Dinner,Mid-range,574,No,63,7,3,No,Happy,High,Friends,No
38792,4239,38,Chandigarh,Night,Weekday,Chinese,Snacks,Mid-range,862,No,93,7,5,No,Lazy,Low,Friends,Yes
38793,1831,37,Bangalore,Evening,Weekend,Biryani,Dinner,Premium,856,No,57,2,2,No,Stressed,Medium,Family,No
38794,3454,34,Mumbai,Evening,Weekend,Chinese,Snacks,Budget,132,No,40,4,4,Yes,Lazy,High,Alone,No
38795,3152,26,Pune,Night,Weekend,North Indian,Snacks,Budget,177,No,67,12,5,Yes,Lazy,Medium,Family,No
38796,3317,43,Hyderabad,Morning,Weekday,Desserts,Snacks,Mid-range,903,Yes,72,6,1,Yes,Happy,High,Partner,Yes
38797,3723,41,Bangalore,Evening,Weekend,Biryani,Breakfast,Premium,590,Yes,75,10,3,No,Stressed,Medium,Alone,No
38798,3312,44,Hyderabad,Evening,Weekday,Biryani,Snacks,Mid-range,117,No,22,6,4,No,Lazy,Low,Family,Yes
38799,4243,37,Chandigarh,Night,Weekday,Chinese,Dinner,Budget,958,Yes,50,9,3,Yes,Lazy,High,Alone,No
38800,1779,20,Chandigarh,Evening,Weekday,North Indian,Dinner,Premium,761,No,41,6,2,No,Lazy,High,Family,No
38801,3613,25,Hyderabad,Afternoon,Weekday,Fast Food,Breakfast,Budget,430,No,78,5,1,Yes,Lazy,Medium,Family,No
38802,3802,26,Pune,Night,Weekend,Biryani,Dinner,Mid-range,134,No,25,9,1,Yes,Lazy,Low,Partner,No
38803,1524,27,Delhi,Afternoon,Weekday,Chinese,Dinner,Budget,264,Yes,38,12,4,No,Stressed,Low,Friends,Yes
38804,2821,22,Pune,Evening,Weekday,South Indian,Lunch,Mid-range,382,No,22,3,2,No,Stressed,Low,Family,Yes
38805,2542,27,Mumbai,Afternoon,Weekday,Biryani,Lunch,Budget,564,No,38,14,3,No,Celebrating,Medium,Family,No
38806,1529,27,Bangalore,Evening,Weekday,Fast Food,Lunch,Budget,725,No,82,6,2,Yes,Lazy,Medium,Partner,No
38807,2237,23,Delhi,Evening,Weekend,Fast Food,Dinner,Budget,551,Yes,25,4,3,Yes,Celebrating,High,Family,No
38808,4897,27,Hyderabad,Night,Weekend,Fast Food,Dinner,Mid-range,831,No,22,6,1,No,Stressed,Low,Partner,Yes
38809,3123,37,Hyderabad,Morning,Weekday,South Indian,Snacks,Mid-range,436,No,58,9,4,Yes,Happy,High,Family,Yes
38810,4867,30,Chandigarh,Evening,Weekend,Biryani,Lunch,Budget,766,Yes,46,10,4,No,Lazy,High,Friends,No
38811,4661,41,Chandigarh,Morning,Weekend,Biryani,Breakfast,Budget,593,Yes,35,9,4,No,Lazy,Medium,Family,Yes
38812,4949,32,Hyderabad,Morning,Weekend,Chinese,Snacks,Mid-range,514,No,74,4,3,No,Happy,High,Partner,Yes
38813,1654,26,Chandigarh,Afternoon,Weekday,South Indian,Snacks,Mid-range,137,No,64,10,2,No,Lazy,Medium,Alone,Yes
38814,2162,43,Chandigarh,Evening,Weekday,Fast Food,Lunch,Budget,368,Yes,31,2,5,Yes,Celebrating,Medium,Friends,No
38815,1587,43,Pune,Morning,Weekday,Fast Food,Snacks,Mid-range,831,Yes,61,14,3,Yes,Celebrating,Medium,Friends,No
38816,1576,25,Mumbai,Night,Weekday,North Indian,Dinner,Premium,591,Yes,42,8,1,Yes,Lazy,Low,Friends,Yes
38817,1641,29,Chandigarh,Afternoon,Weekend,Desserts,Lunch,Budget,563,Yes,93,10,2,No,Stressed,Medium,Friends,No
38818,4419,24,Chandigarh,Morning,Weekend,Fast Food,Breakfast,Mid-range,419,No,38,7,4,No,Stressed,Low,Partner,No
38819,3251,35,Chandigarh,Night,Weekday,Chinese,Breakfast,Budget,880,No,89,14,3,Yes,Stressed,Medium,Friends,No
38820,1333,37,Chandigarh,Afternoon,Weekend,South Indian,Lunch,Mid-range,325,Yes,26,11,1,No,Celebrating,High,Family,No
38821,1138,39,Delhi,Night,Weekday,Fast Food,Dinner,Premium,309,Yes,30,2,4,Yes,Stressed,Low,Family,Yes
38822,3811,28,Mumbai,Evening,Weekday,Biryani,Dinner,Premium,645,No,68,2,2,No,Celebrating,High,Friends,Yes
38823,4196,37,Hyderabad,Afternoon,Weekday,Chinese,Breakfast,Budget,120,No,39,7,1,No,Happy,Low,Partner,No
38824,3120,33,Hyderabad,Morning,Weekday,South Indian,Snacks,Budget,961,No,36,7,4,No,Happy,High,Partner,Yes
38825,3401,26,Hyderabad,Afternoon,Weekend,Desserts,Breakfast,Budget,901,Yes,96,6,1,No,Stressed,High,Family,No
38826,2509,19,Chandigarh,Morning,Weekday,North Indian,Snacks,Premium,446,No,37,6,3,No,Celebrating,High,Alone,No
38827,4770,21,Bangalore,Afternoon,Weekend,Fast Food,Lunch,Mid-range,358,No,38,5,2,Yes,Stressed,Medium,Alone,Yes
38828,1375,18,Hyderabad,Night,Weekend,Biryani,Breakfast,Budget,108,Yes,56,10,2,No,Happy,Medium,Family,No
38829,1885,34,Pune,Night,Weekday,Biryani,Lunch,Budget,692,Yes,56,4,5,Yes,Happy,Low,Family,Yes
38830,4533,33,Hyderabad,Afternoon,Weekend,Fast Food,Lunch,Mid-range,913,Yes,22,13,4,Yes,Celebrating,Medium,Alone,Yes
38831,2410,33,Delhi,Night,Weekend,North Indian,Snacks,Mid-range,147,No,87,13,5,No,Lazy,Low,Alone,Yes
38832,1011,43,Delhi,Afternoon,Weekend,Fast Food,Lunch,Premium,797,No,86,2,4,Yes,Happy,High,Partner,No
38833,2562,31,Hyderabad,Evening,Weekday,North Indian,Lunch,Premium,186,No,35,12,1,Yes,Lazy,Low,Alone,No
38834,4970,36,Pune,Morning,Weekend,South Indian,Lunch,Mid-range,645,Yes,34,1,2,No,Celebrating,High,Family,Yes
38835,3709,25,Pune,Night,Weekend,Fast Food,Snacks,Mid-range,911,Yes,39,12,1,Yes,Stressed,Low,Family,Yes
38836,2612,28,Delhi,Evening,Weekday,South Indian,Dinner,Premium,755,Yes,56,5,2,No,Happy,Low,Family,Yes
38837,4793,37,Mumbai,Morning,Weekday,North Indian,Breakfast,Premium,550,No,71,6,3,No,Lazy,Low,Partner,No
38838,4111,29,Mumbai,Morning,Weekday,Chinese,Snacks,Premium,887,Yes,28,4,3,No,Celebrating,Medium,Alone,No
38839,2647,33,Delhi,Evening,Weekend,Chinese,Dinner,Premium,995,No,90,6,2,Yes,Happy,Low,Family,No
38840,3824,26,Bangalore,Afternoon,Weekday,Biryani,Lunch,Premium,205,Yes,57,9,3,Yes,Lazy,Low,Family,Yes
38841,2522,35,Bangalore,Evening,Weekend,South Indian,Lunch,Premium,107,No,96,4,3,Yes,Lazy,High,Friends,Yes
38842,2122,23,Bangalore,Afternoon,Weekend,Desserts,Snacks,Budget,429,Yes,85,9,2,No,Lazy,High,Partner,Yes
38843,1113,30,Chandigarh,Morning,Weekend,Fast Food,Snacks,Mid-range,630,Yes,27,5,2,No,Celebrating,High,Alone,Yes
38844,4759,35,Delhi,Morning,Weekend,Chinese,Breakfast,Premium,608,Yes,70,5,5,Yes,Celebrating,Low,Alone,Yes
38845,2822,25,Delhi,Night,Weekend,South Indian,Breakfast,Mid-range,102,Yes,57,5,1,Yes,Happy,Low,Alone,No
38846,4907,23,Mumbai,Evening,Weekend,South Indian,Breakfast,Premium,316,Yes,78,7,2,No,Stressed,Medium,Alone,Yes
38847,4947,36,Mumbai,Afternoon,Weekday,Biryani,Snacks,Premium,380,Yes,51,4,2,No,Celebrating,Low,Partner,No
38848,1149,21,Pune,Night,Weekend,Desserts,Breakfast,Premium,195,No,21,6,5,No,Stressed,High,Family,No
38849,4898,39,Mumbai,Evening,Weekend,Desserts,Breakfast,Budget,265,Yes,76,11,3,No,Happy,High,Partner,Yes
38850,2331,28,Hyderabad,Afternoon,Weekday,Chinese,Breakfast,Budget,479,Yes,42,11,3,Yes,Lazy,Medium,Family,Yes
38851,3112,34,Pune,Morning,Weekend,Desserts,Lunch,Budget,220,No,95,9,4,No,Lazy,Medium,Alone,Yes
38852,2848,23,Chandigarh,Afternoon,Weekend,Desserts,Snacks,Premium,666,Yes,64,7,1,Yes,Celebrating,Low,Friends,No
38853,3846,28,Hyderabad,Afternoon,Weekday,Biryani,Dinner,Premium,510,No,57,10,1,Yes,Happy,High,Partner,Yes
38854,4539,26,Delhi,Afternoon,Weekday,Biryani,Dinner,Budget,497,No,91,9,3,Yes,Celebrating,High,Family,Yes
38855,4574,33,Mumbai,Evening,Weekend,Fast Food,Snacks,Budget,102,No,81,1,4,Yes,Happy,Medium,Partner,No
38856,4486,34,Bangalore,Afternoon,Weekday,Fast Food,Snacks,Premium,212,No,71,3,2,No,Celebrating,Low,Friends,Yes
38857,4517,30,Chandigarh,Night,Weekend,Fast Food,Lunch,Mid-range,250,No,24,2,1,No,Celebrating,High,Alone,Yes
38858,4275,42,Mumbai,Night,Weekday,Chinese,Dinner,Mid-range,648,Yes,57,6,4,No,Happy,Low,Friends,No
38859,3136,29,Mumbai,Morning,Weekday,Biryani,Snacks,Mid-range,661,Yes,58,12,5,No,Happy,High,Family,Yes
38860,3618,33,Bangalore,Afternoon,Weekday,Desserts,Breakfast,Budget,639,No,20,5,5,No,Celebrating,High,Family,No
38861,3987,30,Pune,Night,Weekday,Fast Food,Breakfast,Budget,920,No,71,5,3,No,Stressed,Low,Friends,No
38862,2777,43,Mumbai,Afternoon,Weekday,Desserts,Lunch,Budget,922,No,87,9,4,No,Happy,Medium,Alone,No
38863,2153,37,Hyderabad,Night,Weekday,South Indian,Lunch,Premium,157,Yes,39,4,4,No,Happy,Low,Partner,Yes
38864,1384,30,Delhi,Afternoon,Weekday,South Indian,Lunch,Budget,720,No,33,13,4,No,Happy,High,Friends,No
38865,2647,28,Pune,Afternoon,Weekday,Chinese,Snacks,Budget,932,No,68,14,4,Yes,Celebrating,Medium,Family,No
38866,4696,35,Mumbai,Evening,Weekend,South Indian,Snacks,Premium,881,No,38,5,5,No,Celebrating,High,Family,Yes
38867,2942,24,Bangalore,Evening,Weekday,Chinese,Dinner,Premium,469,Yes,85,10,5,No,Lazy,Medium,Friends,No
38868,1535,20,Mumbai,Night,Weekend,South Indian,Lunch,Budget,562,Yes,25,1,5,Yes,Happy,Low,Partner,Yes
38869,2597,39,Hyderabad,Morning,Weekend,South Indian,Breakfast,Premium,383,No,47,13,1,Yes,Happy,High,Friends,Yes
38870,1417,26,Mumbai,Afternoon,Weekday,South Indian,Snacks,Mid-range,682,Yes,53,2,2,Yes,Happy,High,Friends,Yes
38871,1730,25,Mumbai,Morning,Weekend,North Indian,Breakfast,Premium,487,No,72,3,3,No,Lazy,Low,Friends,No
38872,2585,41,Pune,Night,Weekend,North Indian,Snacks,Mid-range,603,No,59,12,1,Yes,Happy,Low,Friends,No
38873,2624,20,Delhi,Morning,Weekend,Fast Food,Breakfast,Premium,970,Yes,95,4,5,Yes,Happy,High,Friends,No
38874,4895,18,Mumbai,Evening,Weekday,Biryani,Dinner,Mid-range,149,No,36,7,2,No,Stressed,Low,Friends,No
38875,1639,19,Hyderabad,Morning,Weekend,South Indian,Dinner,Premium,524,Yes,87,5,1,Yes,Lazy,High,Partner,Yes
38876,3652,19,Mumbai,Evening,Weekend,North Indian,Snacks,Mid-range,711,No,97,2,5,Yes,Celebrating,Medium,Friends,Yes
38877,3048,44,Pune,Afternoon,Weekend,Fast Food,Lunch,Mid-range,187,Yes,48,9,5,Yes,Stressed,Low,Alone,Yes
38878,1516,42,Bangalore,Afternoon,Weekday,Desserts,Dinner,Mid-range,283,Yes,47,9,5,No,Lazy,Low,Family,No
38879,2549,36,Mumbai,Evening,Weekday,Biryani,Lunch,Budget,980,No,23,9,2,No,Happy,High,Partner,Yes
38880,1460,41,Chandigarh,Morning,Weekend,Chinese,Lunch,Budget,394,No,60,12,3,No,Celebrating,Low,Family,Yes
38881,2308,34,Bangalore,Afternoon,Weekday,Fast Food,Dinner,Premium,960,Yes,91,14,5,Yes,Happy,High,Family,No
38882,1412,27,Mumbai,Afternoon,Weekday,North Indian,Lunch,Budget,878,No,52,1,3,No,Lazy,Medium,Friends,No
38883,3630,43,Pune,Evening,Weekday,South Indian,Dinner,Premium,953,Yes,92,4,2,Yes,Stressed,Low,Family,No
38884,4243,42,Pune,Afternoon,Weekend,North Indian,Snacks,Budget,626,No,66,2,5,Yes,Stressed,High,Friends,No
38885,3989,44,Bangalore,Night,Weekday,Biryani,Snacks,Premium,292,Yes,65,5,4,Yes,Lazy,Low,Alone,No
38886,1723,29,Bangalore,Afternoon,Weekend,Biryani,Lunch,Premium,636,No,29,13,2,Yes,Stressed,Low,Partner,No
